relative_path,classID,Class
Conversation/96glMBhvoT8_30.wav,7,Conversation
Speech/--bdhWF_Gbc_50.wav,21,Speech
"Male speech, man speaking/-UWaOzGWvwA_30.wav",15,"Male speech, man speaking"
Whimper/5srSdiIpv-8_30.wav,24,Whimper
"Male speech, man speaking/0f1QrNJR2-8_30.wav",15,"Male speech, man speaking"
"Female speech, woman speaking/7o0984z0-uY_30.wav",12,"Female speech, woman speaking"
White noise/K_iFnLkMoQ4_25.wav,26,White noise
"Male speech, man speaking/0iwhypy6THE_30.wav",15,"Male speech, man speaking"
"Smash, crash/-rSyzgLDESQ_30.wav",19,"Smash, crash"
"Male speech, man speaking/0JFIWdfNP_0_30.wav",15,"Male speech, man speaking"
Rustle/4SWpIhSijqA_30.wav,16,Rustle
"Smash, crash/EYKTPJEs1Po_390.wav",19,"Smash, crash"
"Female speech, woman speaking/-yn39CzXLn8_30.wav",12,"Female speech, woman speaking"
"Dishes, pots, and pans/-CdmSTz01D8_20.wav",9,"Dishes, pots, and pans"
Speech/--Jy7dS17Xc_30.wav,21,Speech
Groan/8G4OHW_uTMA_150.wav,14,Groan
"Female speech, woman speaking/9Ou5B8o0L4c_30.wav",12,"Female speech, woman speaking"
shatter/3qCf8wct2pc_0.wav,29,shatter
Speech/--SxO13yCJA_30.wav,21,Speech
"Female speech, woman speaking/8c-e6SI_quc_200.wav",12,"Female speech, woman speaking"
"Female speech, woman speaking/9CTWiy3_nmk_50.wav",12,"Female speech, woman speaking"
Clapping/5crsSX-glyI_30.wav,6,Clapping
Snicker/I0bJE9AGEP4_70.wav,20,Snicker
White noise/OVWK0H5anSc_30.wav,26,White noise
Whoop/N6vvDEfYiN0_30.wav,27,Whoop
"Female speech, woman speaking/7bUnXYCPpFw_30.wav",12,"Female speech, woman speaking"
"Dishes, pots, and pans/MgRSnbmfNlM_540.wav",9,"Dishes, pots, and pans"
Conversation/A6o5IWsyiCc_30.wav,7,Conversation
Rustle/4jCDeUTAPVI_30.wav,16,Rustle
White noise/3HHr6UHBALk_30.wav,26,White noise
Whoop/G2KmvOF9-B4_30.wav,27,Whoop
Conversation/Dytkqm4-jj8_30.wav,7,Conversation
Screaming/-nJoxcmxz5g_30.wav,17,Screaming
Conversation/Fs_lbTOcF9w_370.wav,7,Conversation
Whispering/Nh_gONvt9Go_470.wav,25,Whispering
Screaming/Eb03vQmXqKg_30.wav,17,Screaming
Whimper/15AAiWCqBjQ_30.wav,24,Whimper
"Male speech, man speaking/-JPKgtYo0PY_30.wav",15,"Male speech, man speaking"
"Male speech, man speaking/-JDu_58J-vY_30.wav",15,"Male speech, man speaking"
Singing/-C2vUQr3JQE_30.wav,18,Singing
Screaming/Mln0mA-PCSo_30.wav,17,Screaming
"Female speech, woman speaking/-pkImPe05bE_30.wav",12,"Female speech, woman speaking"
"Female speech, woman speaking/89YXbGo5-2s_30.wav",12,"Female speech, woman speaking"
"Male speech, man speaking/0C98F5ADalo_30.wav",15,"Male speech, man speaking"
Conversation/DW6AqV1e86Y_30.wav,7,Conversation
Yell/21kuhMF_xpU_250.wav,28,Yell
Battle cry/DMs4CSYex38_109.wav,2,Battle cry
Whimper/9CrcfaszhJU_30.wav,24,Whimper
Screaming/7Gtx7ooeows_20.wav,17,Screaming
Whoop/G58GsDWoIhc_130.wav,27,Whoop
Breathing/Nq7HGON7F-k_80.wav,4,Breathing
White noise/ML06Ao2X2UM_26.wav,26,White noise
Whispering/CwANdTegbR4_21.wav,25,Whispering
Clapping/-ue1h6qUXp0_430.wav,6,Clapping
Bellow/37ZqpOYSxC0_480.wav,3,Bellow
Singing/-FbH0YpuZ2s_30.wav,18,Singing
"Male speech, man speaking/0kr6fVbXLVk_30.wav",15,"Male speech, man speaking"
Snicker/6FLE4Bbltj8_180.wav,20,Snicker
"Female speech, woman speaking/-TJsl2zsIEw_30.wav",12,"Female speech, woman speaking"
Clapping/L3WLsq-ydbI_80.wav,6,Clapping
Rustle/NX6jQTpBayE_12.wav,16,Rustle
"Dishes, pots, and pans/04ga-rwph9s_100.wav",9,"Dishes, pots, and pans"
Rustle/NYwNPn0sXls_30.wav,16,Rustle
"Female speech, woman speaking/-SARV7naWIo_140.wav",12,"Female speech, woman speaking"
Whispering/E4RPeaPnWhc_30.wav,25,Whispering
"Male speech, man speaking/03tTdPYjDbI_30.wav",15,"Male speech, man speaking"
"Female speech, woman speaking/-lxbjjB7bUk_500.wav",12,"Female speech, woman speaking"
Conversation/KBfjmnlpsuc_80.wav,7,Conversation
"Dishes, pots, and pans/CJqlLZZano4_290.wav",9,"Dishes, pots, and pans"
"Female speech, woman speaking/29nkjTTzbTA_30.wav",12,"Female speech, woman speaking"
Whimper/7BnPKjm7PhE_30.wav,24,Whimper
"Smash, crash/ICPGtM23Q68_170.wav",19,"Smash, crash"
Conversation/84UAJyqs5U4_0.wav,7,Conversation
Speech/BNqedIgXi8w_30.wav,21,Speech
"Smash, crash/DOo0-_IFdw8_30.wav",19,"Smash, crash"
Singing/-ADdYJy-jJE_30.wav,18,Singing
"Female speech, woman speaking/90e0Vok5Gs0_30.wav",12,"Female speech, woman speaking"
Clapping/9mlQFpdIlIA_410.wav,6,Clapping
Battle cry/1cOksNEuhTA_490.wav,2,Battle cry
Whimper/05SIGfzWUws_30.wav,24,Whimper
Conversation/F4SC8hF8XwU_440.wav,7,Conversation
Snicker/2FTZJlbOO7I_30.wav,20,Snicker
Yell/INSk0ELvx5Q_30.wav,28,Yell
Conversation/F5nt3COtN_8_20.wav,7,Conversation
Whimper/BMnmovSG9c8_30.wav,24,Whimper
"Male speech, man speaking/0AA2j_1eDYc_270.wav",15,"Male speech, man speaking"
Screaming/9AZZncb_yek_0.wav,17,Screaming
Breathing/DwiySQHl-Go_330.wav,4,Breathing
Speech/2iMhaIDqbnI_170.wav,21,Speech
"Female speech, woman speaking/9_GxHGn1txk_30.wav",12,"Female speech, woman speaking"
Conversation/9xs8TFLPnEk_30.wav,7,Conversation
Whoop/D9ktZbLvLLs_250.wav,27,Whoop
Whispering/GIvp-3Zmbkg_30.wav,25,Whispering
Screaming/0wdcRK_4fJY_100.wav,17,Screaming
Rustle/5RrhpUJmgUY_30.wav,16,Rustle
Singing/-3Q9M7O6dzI_260.wav,18,Singing
Whimper/-BL3E3sLc78_30.wav,24,Whimper
"Male speech, man speaking/-_s6pMwvP4w_30.wav",15,"Male speech, man speaking"
Breathing/BSGVWEc_TeU_0.wav,4,Breathing
Conversation/56orqKSMSVM_30.wav,7,Conversation
Rustle/3k-jt5Xcsso_530.wav,16,Rustle
Groan/NTXZmTJxzQI_30.wav,14,Groan
"Female speech, woman speaking/8Ra_sGKxUdA_30.wav",12,"Female speech, woman speaking"
Screaming/NDMxZ7G4yGg_3.wav,17,Screaming
"Smash, crash/14AeHzmBco8_30.wav",19,"Smash, crash"
"Male speech, man speaking/-63otBjL_pY_30.wav",15,"Male speech, man speaking"
Speech/9Nswrws0vvo_30.wav,21,Speech
Children shouting/CjuS8Hj9FPA_0.wav,5,Children shouting
Clapping/ATHjFAM3ehk_80.wav,6,Clapping
Yell/H_OOyE56E-0_21.wav,28,Yell
Yell/7Vl51fQDrIk_30.wav,28,Yell
Breathing/MMqqit6lJsw_20.wav,4,Breathing
Whimper/4fCS2aljyFc_30.wav,24,Whimper
"Female speech, woman speaking/7rHO8svJQCw_30.wav",12,"Female speech, woman speaking"
shatter/O9he2d4L7I4_50.wav,29,shatter
White noise/5iXa6fVqXkQ_520.wav,26,White noise
Babbling/LSNswOThevo_290.wav,1,Babbling
"Smash, crash/3HmvFgXz_Mc_30.wav",19,"Smash, crash"
Whimper/3DeZo8Ty-Uc_29.wav,24,Whimper
Rustle/Lbc4piWVKiM_30.wav,16,Rustle
Clapping/A8EeDaxnwfc_20.wav,6,Clapping
Conversation/Ng5jYICEoWU_260.wav,7,Conversation
Snicker/4gfLeTZOmu8_30.wav,20,Snicker
Speech/5STvhJxsKp8_30.wav,21,Speech
Whispering/HEYnJ7mxy7Y_170.wav,25,Whispering
White noise/6YuCmIiAKfk_0.wav,26,White noise
Speech/EvUvJ3wP0Bk_30.wav,21,Speech
Whimper/7U_UgSGPl4w_30.wav,24,Whimper
Rustle/11UwGbyiuh0_30.wav,16,Rustle
Whoop/6bpEZzVOGew_30.wav,27,Whoop
"Smash, crash/2EiuWZLYeYk_3.wav",19,"Smash, crash"
Conversation/EIMAchSo_v8_30.wav,7,Conversation
"Female speech, woman speaking/7tatxY5i67A_30.wav",12,"Female speech, woman speaking"
Screaming/-4pUrlMafww_1.wav,17,Screaming
Whispering/OnWlKv1IsTw_30.wav,25,Whispering
Whispering/-q_9MUHoJAI_30.wav,25,Whispering
Whoop/BzcJihx7sAQ_330.wav,27,Whoop
"Smash, crash/1S9g5LEFxJg_30.wav",19,"Smash, crash"
Whispering/1jc2iZg2JV8_200.wav,25,Whispering
Whispering/97lzhmSsnCQ_550.wav,25,Whispering
"Male speech, man speaking/08sj1uQuYts_30.wav",15,"Male speech, man speaking"
"Male speech, man speaking/-_NJ8upNB84_24.wav",15,"Male speech, man speaking"
Whimper/27q30srRENw_30.wav,24,Whimper
"Male speech, man speaking/0C1cFJTTRUw_30.wav",15,"Male speech, man speaking"
Whimper/N_si5vLHsbc_30.wav,24,Whimper
"Male speech, man speaking/-PI90D1_T6k_30.wav",15,"Male speech, man speaking"
Whimper/-JXX1SwOMpk_24.wav,24,Whimper
Groan/3YmSIHhbOoU_15.wav,14,Groan
Screaming/2KemIPeXeyQ_30.wav,17,Screaming
Speech/--fon4QNsLU_20.wav,21,Speech
"Male speech, man speaking/0iy_Z-t-d3c_30.wav",15,"Male speech, man speaking"
Groan/AXz4vVma9cA_0.wav,14,Groan
Speech/JzrE50n9akE_0.wav,21,Speech
Speech/--TATKBg96s_11.wav,21,Speech
"Smash, crash/4ZP1qd3xjH4_30.wav",19,"Smash, crash"
Children shouting/8yQhjStftPc_30.wav,5,Children shouting
Children shouting/J159xm1TTTk_320.wav,5,Children shouting
Whimper/A3FZ8j3EdkU_30.wav,24,Whimper
White noise/MivIwfxXqfM_30.wav,26,White noise
"Female speech, woman speaking/7L1NQdr4uNc_30.wav",12,"Female speech, woman speaking"
"Smash, crash/NQaA1Hfndcs_30.wav",19,"Smash, crash"
Clapping/7dsz2MYVk68_30.wav,6,Clapping
Whoop/A5SKlLAgscI_30.wav,27,Whoop
"Female speech, woman speaking/81NnnmkfMa0_30.wav",12,"Female speech, woman speaking"
Yell/L8rObGHl1uU_310.wav,28,Yell
"Male speech, man speaking/-ouQQtihyXs_30.wav",15,"Male speech, man speaking"
Whimper/FCXxmU3IYe0_30.wav,24,Whimper
Snicker/JwL6rUzoe6Q_30.wav,20,Snicker
Whimper/-BjbonGxYrY_30.wav,24,Whimper
"Male speech, man speaking/-r4pGR1EMcw_20.wav",15,"Male speech, man speaking"
Rustle/E_yuvohJwwQ_30.wav,16,Rustle
Snicker/CutX9TbL5sM_30.wav,20,Snicker
"Female speech, woman speaking/09ZDwaUuKbE_30.wav",12,"Female speech, woman speaking"
"Dishes, pots, and pans/Dmvr1PWPmcY_30.wav",9,"Dishes, pots, and pans"
"Male speech, man speaking/0ZU1XI8HXl8_30.wav",15,"Male speech, man speaking"
Whoop/0LzHFDVJLtY_30.wav,27,Whoop
"Female speech, woman speaking/30s7YiUQ3RE_260.wav",12,"Female speech, woman speaking"
White noise/3NuP4V6NRB8_30.wav,26,White noise
Battle cry/B95VC21_cnM_29.wav,2,Battle cry
White noise/9xeQp-F1TBI_21.wav,26,White noise
Whoop/Kk_YzeS00x0_0.wav,27,Whoop
Whoop/3HQmoCWBEKk_30.wav,27,Whoop
Conversation/BOJjyYTxdYU_30.wav,7,Conversation
"Smash, crash/2LvYBxtjVJE_30.wav",19,"Smash, crash"
Speech/B0HCokr-ALo_380.wav,21,Speech
Singing/-DRalzn_-xA_30.wav,18,Singing
Whispering/2Yq2_UiLWOM_70.wav,25,Whispering
Whispering/G59X6UXLqUA_190.wav,25,Whispering
Speech/7duLE4NjvT4_0.wav,21,Speech
Conversation/9kp3XI9GQd0_30.wav,7,Conversation
"Female speech, woman speaking/38LdfNAFEic_30.wav",12,"Female speech, woman speaking"
Singing/-CS_FDhV5gg_30.wav,18,Singing
Rustle/ME92MMB8Jyw_30.wav,16,Rustle
"Male speech, man speaking/-7T7NoyP3ww_30.wav",15,"Male speech, man speaking"
"Smash, crash/1N5ExsNTYhA_30.wav",19,"Smash, crash"
Clapping/IRWIU9vsMN0_190.wav,6,Clapping
Whimper/0OS1Wj8n6CM_0.wav,24,Whimper
"Male speech, man speaking/0_2kpLDJM6w_30.wav",15,"Male speech, man speaking"
Whispering/FOWeMC7bVCc_70.wav,25,Whispering
Babbling/Ehxz9w4sVU8_310.wav,1,Babbling
Rustle/OvD9Bxl36W4_10.wav,16,Rustle
Whimper/0jZ46GKbDO4_30.wav,24,Whimper
Speech/CTDNE5-TeOw_30.wav,21,Speech
Speech/46G0fU9LbrQ_230.wav,21,Speech
Singing/-95688hBA2Q_70.wav,18,Singing
Snicker/DafV2zVZY8Y_30.wav,20,Snicker
"Female speech, woman speaking/8RBiYz7NExE_100.wav",12,"Female speech, woman speaking"
"Female speech, woman speaking/7LNyuKwORV4_30.wav",12,"Female speech, woman speaking"
Whispering/LTNy_uca_mw_50.wav,25,Whispering
Conversation/2dAyep3wGgg_28.wav,7,Conversation
Whimper/N2meTaet28Q_30.wav,24,Whimper
Groan/-c9z8GxBUpA_30.wav,14,Groan
"Male speech, man speaking/-Ggd_yVfGQs_30.wav",15,"Male speech, man speaking"
Singing/-CxFAAeSoMs_220.wav,18,Singing
Whimper/C-NW2off8l8_30.wav,24,Whimper
"Female speech, woman speaking/904n5J1F3Hk_30.wav",12,"Female speech, woman speaking"
Speech/DOG5Khodd0k_30.wav,21,Speech
Conversation/8DO21CslOok_150.wav,7,Conversation
Whoop/3dNyWFWE9hU_30.wav,27,Whoop
"Female speech, woman speaking/8aIy6OUyCtg_0.wav",12,"Female speech, woman speaking"
"Male speech, man speaking/0A8bkjG5_CQ_30.wav",15,"Male speech, man speaking"
Breathing/1DcNbohjH-w_30.wav,4,Breathing
Screaming/J9gxk_xg6No_220.wav,17,Screaming
Breathing/2qgOeAgtWi0_50.wav,4,Breathing
Speech/9_mlj2TiaBU_30.wav,21,Speech
Yell/3U1lkc7fVTk_30.wav,28,Yell
Speech/5e-SHy2pkGM_30.wav,21,Speech
White noise/3elMY4VB5XI_40.wav,26,White noise
Clapping/EXfxW_Vfn1s_110.wav,6,Clapping
"Female speech, woman speaking/588LpLnkcHI_30.wav",12,"Female speech, woman speaking"
Whispering/MRlnWfB7uus_360.wav,25,Whispering
Whoop/Dwr9p2UxuKc_70.wav,27,Whoop
Breathing/Jb24avbLIFg_30.wav,4,Breathing
"Female speech, woman speaking/67X98T1l004_30.wav",12,"Female speech, woman speaking"
Conversation/7CI7MkLZk8Y_30.wav,7,Conversation
White noise/CJebxiGQG-w_30.wav,26,White noise
Clapping/9iDGP2ZCckk_29.wav,6,Clapping
"Male speech, man speaking/-oLwINFIPQs_30.wav",15,"Male speech, man speaking"
Snicker/BYJrlTPYYYs_7.wav,20,Snicker
"Male speech, man speaking/-jjZP36e37U_30.wav",15,"Male speech, man speaking"
Whimper/29EYdomusx4_10.wav,24,Whimper
"Female speech, woman speaking/291sFvb8wyY_30.wav",12,"Female speech, woman speaking"
"Male speech, man speaking/0hfdDnPZDuM_30.wav",15,"Male speech, man speaking"
Speech/FPRsJLplb4M_170.wav,21,Speech
Whimper/-kvXLGygWPk_30.wav,24,Whimper
Whoop/9a8h0y0Mgto_30.wav,27,Whoop
Speech/--lnF06L_Gw_5.wav,21,Speech
"Smash, crash/FBxt2ubawZM_30.wav",19,"Smash, crash"
Snicker/Agob99cEFlA_30.wav,20,Snicker
"Male speech, man speaking/0-aEZiPFkzE_30.wav",15,"Male speech, man speaking"
Speech/--HqR0WzgIA_30.wav,21,Speech
Babbling/M5kz4u0UXSc_120.wav,1,Babbling
Rustle/B3D3VL5rV18_60.wav,16,Rustle
"Female speech, woman speaking/303eTeWTtSQ_30.wav",12,"Female speech, woman speaking"
"Smash, crash/2kuwBSnvmPk_80.wav",19,"Smash, crash"
Whimper/1wJoXRIRBfI_70.wav,24,Whimper
Whoop/EhdGGVvZq6E_0.wav,27,Whoop
White noise/CdcJmhopRPY_40.wav,26,White noise
Snicker/KTaQwOwCfuk_30.wav,20,Snicker
Whispering/0J8XY3tEa18_30.wav,25,Whispering
Groan/-gYpAR2eU9U_80.wav,14,Groan
Whimper/8tQVvqK9rA8_30.wav,24,Whimper
Whimper/4l3rJuUfqKQ_60.wav,24,Whimper
Whimper/4aqp2zlwNK8_30.wav,24,Whimper
Conversation/FdJvLoj81jY_350.wav,7,Conversation
Whimper/1UHaCI5FVak_30.wav,24,Whimper
Drawer open or close/-S4KxMmj_SI_220.wav,11,Drawer open or close
Whimper/0no_rY6nRQA_22.wav,24,Whimper
Cupboard open or close/56Yjt-S9NV4_10.wav,8,Cupboard open or close
Whimper/FpeUOqQfUP4_50.wav,24,Whimper
Yell/Ctf1gGQ2EhM_250.wav,28,Yell
"Male speech, man speaking/-CBhb_tQ4vU_30.wav",15,"Male speech, man speaking"
Speech/--2V5hlNctI_30.wav,21,Speech
Singing/-1JVAgv_lzY_30.wav,18,Singing
"Male speech, man speaking/-1ijhWgHCkk_30.wav",15,"Male speech, man speaking"
"Male speech, man speaking/-yhOAM1IsSs_30.wav",15,"Male speech, man speaking"
Speech/--UkTx3wnes_30.wav,21,Speech
Clapping/KQUHbE-I1A0_20.wav,6,Clapping
Conversation/-VUL58UhQDE_30.wav,7,Conversation
Whoop/OITkICwMIzo_110.wav,27,Whoop
Bellow/8JWHnN7ojjQ_0.wav,3,Bellow
Snicker/JXkx4ZqA8rI_30.wav,20,Snicker
Whimper/0il4ZrPFkh0_90.wav,24,Whimper
"Female speech, woman speaking/83rhr-aFqoo_30.wav",12,"Female speech, woman speaking"
Speech/22pbXzNTw68_30.wav,21,Speech
Singing/-6sVjuIc6BM_140.wav,18,Singing
Whimper/-iQlvp-lsY4_30.wav,24,Whimper
Whimper/L63-jq63SyU_50.wav,24,Whimper
Singing/-1PntWJxgco_30.wav,18,Singing
Singing/-7CH5ht3I3E_30.wav,18,Singing
"Smash, crash/625bOnJh-gI_380.wav",19,"Smash, crash"
Whimper/7ix-MpC8gLE_30.wav,24,Whimper
Conversation/5zM-xJR6jq4_60.wav,7,Conversation
Clapping/4fRUF9UrQT8_0.wav,6,Clapping
"Female speech, woman speaking/8fO2-Y7gUR4_30.wav",12,"Female speech, woman speaking"
Speech/--bFtX_xZ8w_20.wav,21,Speech
Speech/--N8Xc-3C3k_30.wav,21,Speech
White noise/CnlHwQ3Htmg_30.wav,26,White noise
Whimper/KcrsuJqQH8A_30.wav,24,Whimper
"Male speech, man speaking/0Y0LH-Gvf4c_30.wav",15,"Male speech, man speaking"
"Smash, crash/4nJDY5sLJ2Q_30.wav",19,"Smash, crash"
"Male speech, man speaking/-qX8bd48iVE_30.wav",15,"Male speech, man speaking"
Conversation/AA4a4sK5N38_140.wav,7,Conversation
Singing/-8ZBmzKXEmY_60.wav,18,Singing
"Male speech, man speaking/-luxLCoCpag_30.wav",15,"Male speech, man speaking"
Whimper/5rqGc6ohPDk_310.wav,24,Whimper
White noise/M1XbXhwPO44_30.wav,26,White noise
White noise/8ZiKdLlN2h0_30.wav,26,White noise
Conversation/Gs3B-Bzo_HM_370.wav,7,Conversation
Conversation/AJLrgMKKMtE_30.wav,7,Conversation
"Male speech, man speaking/-4Ual_G0QG4_30.wav",15,"Male speech, man speaking"
Whispering/MKvtEAVHV-I_80.wav,25,Whispering
Snicker/Icy8HeqnwKo_30.wav,20,Snicker
Whimper/-vMFO1F6eU0_20.wav,24,Whimper
Whoop/2Rh6DnJOnOU_9.wav,27,Whoop
"Dishes, pots, and pans/G3rYp4cpVPg_30.wav",9,"Dishes, pots, and pans"
"Dishes, pots, and pans/DPz7wvtBe7M_500.wav",9,"Dishes, pots, and pans"
Conversation/Ihy2fQ1iJS8_230.wav,7,Conversation
Whimper/5CpDdfP4Yes_30.wav,24,Whimper
Speech/DvEXQ_Tho64_30.wav,21,Speech
"Dishes, pots, and pans/H0RZORNgzOo_140.wav",9,"Dishes, pots, and pans"
Whimper/0WliyKk5lbg_30.wav,24,Whimper
"Female speech, woman speaking/56orqKSMSVM_30.wav",12,"Female speech, woman speaking"
"Dishes, pots, and pans/8H50Ydt4p-w_60.wav",9,"Dishes, pots, and pans"
White noise/9SowGMHgS9M_25.wav,26,White noise
Speech/8ZgEluDcg2o_13.wav,21,Speech
Conversation/3UP64-h_v98_30.wav,7,Conversation
Rustle/GLMlfjsFq8g_30.wav,16,Rustle
Speech/6Wzq9N9RpDs_30.wav,21,Speech
Screaming/4DehgF5MyHs_20.wav,17,Screaming
Speech/2t-mQ2y-0Zs_30.wav,21,Speech
Babbling/7tMM7AOEhzE_420.wav,1,Babbling
Speech/--7UmfOkRbM_30.wav,21,Speech
Whimper/AYTRKkDJAQM_30.wav,24,Whimper
Groan/KkGdZuL0eVw_260.wav,14,Groan
Whimper/95rn0TRMGmQ_220.wav,24,Whimper
Singing/-5Zyu8pKBOw_30.wav,18,Singing
"Male speech, man speaking/-duArD5QZZs_30.wav",15,"Male speech, man speaking"
Clapping/1DOYARo3Dwc_30.wav,6,Clapping
White noise/GJlMCFN8ZGY_6.wav,26,White noise
Snicker/M0oOY3w5_lg_40.wav,20,Snicker
Speech/4n7GPyklfIY_100.wav,21,Speech
Whispering/DL2wJuDxsrc_30.wav,25,Whispering
Speech/BQQBXA3lULI_30.wav,21,Speech
Speech/BruQvLske1k_100.wav,21,Speech
"Male speech, man speaking/-tFQX2JR6L0_30.wav",15,"Male speech, man speaking"
White noise/N30fSU_wPW8_12.wav,26,White noise
Whoop/GVRFIRzos1U_30.wav,27,Whoop
"Male speech, man speaking/-4AfcOtCe3Y_30.wav",15,"Male speech, man speaking"
"Male speech, man speaking/-8SHCbrDQH4_30.wav",15,"Male speech, man speaking"
Screaming/7XNPMJV06Dw_0.wav,17,Screaming
Speech/-kTClnq8gL0_30.wav,21,Speech
Snicker/KWCu6-A3Yl0_30.wav,20,Snicker
Screaming/7ZxN4Labbsg_30.wav,17,Screaming
Conversation/6ic1Qw3Hw9E_30.wav,7,Conversation
Conversation/DHI8qdlMz20_30.wav,7,Conversation
Conversation/K2sl-H_gdK4_0.wav,7,Conversation
Speech/Gv8VlLR6_90_30.wav,21,Speech
"Male speech, man speaking/-8dIJQqA8Uk_30.wav",15,"Male speech, man speaking"
Conversation/7j7uMLGa4hg_30.wav,7,Conversation
White noise/DbAJStn7jf4_30.wav,26,White noise
Screaming/AYpXZRPFFp0_5.wav,17,Screaming
Speech/AmSPqKQyjuI_30.wav,21,Speech
Conversation/DLAXLmyBKS0_30.wav,7,Conversation
Speech/3-BpCYo3aZA_30.wav,21,Speech
Speech/5QW5txGm99o_30.wav,21,Speech
White noise/A7dwGgqq13M_80.wav,26,White noise
Conversation/KMUayU4JEeY_30.wav,7,Conversation
Whimper/4EsTFqpclKY_16.wav,24,Whimper
Speech/4C1nNZZyhSU_200.wav,21,Speech
Yell/G4jPkInxjHE_200.wav,28,Yell
Conversation/3k5bzpHHk2U_250.wav,7,Conversation
Rustle/6QCjKllqxZg_19.wav,16,Rustle
"Smash, crash/BSbFBwWTHjg_30.wav",19,"Smash, crash"
Battle cry/CHrDwtP4Dr8_130.wav,2,Battle cry
Speech/LIoPQi1XJ5o_30.wav,21,Speech
Battle cry/6dF4hBeSxto_30.wav,2,Battle cry
White noise/DnDmMcbMSU0_0.wav,26,White noise
Singing/-1lgQov_rmA_310.wav,18,Singing
Battle cry/KcTpuLlCpuA_90.wav,2,Battle cry
"Dishes, pots, and pans/5CcdpoS7KaU_450.wav",9,"Dishes, pots, and pans"
"Male speech, man speaking/-zVoYbHm_oM_21.wav",15,"Male speech, man speaking"
Speech/--1Bi_4aXyU_30.wav,21,Speech
"Dishes, pots, and pans/CEggxDcgEHc_70.wav",9,"Dishes, pots, and pans"
"Female speech, woman speaking/24apCi_XM2E_0.wav",12,"Female speech, woman speaking"
Yell/K-_IURnYXoo_140.wav,28,Yell
"Female speech, woman speaking/-cVZQDn6PNQ_30.wav",12,"Female speech, woman speaking"
Whispering/EXtGnVR17zE_180.wav,25,Whispering
Singing/-7Rn8OtcBpw_30.wav,18,Singing
Breathing/0879GtGgcXE_170.wav,4,Breathing
Yell/BGM4kYK5jCk_30.wav,28,Yell
Rustle/Kr47ctHvEMQ_30.wav,16,Rustle
Breathing/7zKhHzBqRxw_190.wav,4,Breathing
Screaming/APgozwP_RAw_30.wav,17,Screaming
Singing/--KMCJIHwK4_30.wav,18,Singing
shatter/4hew3HeE1LI_0.wav,29,shatter
Breathing/47hLfDurGcY_0.wav,4,Breathing
Conversation/9_mlj2TiaBU_30.wav,7,Conversation
Conversation/372NaLl08RM_210.wav,7,Conversation
Speech/--OTSF_j7gc_30.wav,21,Speech
Children shouting/KKjQc4PR6ns_30.wav,5,Children shouting
"Dishes, pots, and pans/JedWQBAn540_100.wav",9,"Dishes, pots, and pans"
Whimper/38j6UWcIJvk_30.wav,24,Whimper
Clapping/F-GQ9Wbr3ZE_30.wav,6,Clapping
Babbling/BTt87jLhjxo_120.wav,1,Babbling
Dogs/0cnLnzrBcmY_10.wav,10,Dogs
Whoop/5uARhGOHDx4_30.wav,27,Whoop
Speech/5JwmD2z7mHA_30.wav,21,Speech
Whimper/6HCKoTctZZc_30.wav,24,Whimper
Singing/-66RzF_UUXc_30.wav,18,Singing
Conversation/9AYQAY7wPDw_30.wav,7,Conversation
Conversation/Ba8fS5iv1_Y_20.wav,7,Conversation
Speech/-_j_bTVWvAU_30.wav,21,Speech
Whimper/Cja6B7f7dXA_30.wav,24,Whimper
"Female speech, woman speaking/7jDyQMId6wc_30.wav",12,"Female speech, woman speaking"
Speech/DGgD9w5L9Zs_140.wav,21,Speech
"Smash, crash/36AfdD88VHQ_30.wav",19,"Smash, crash"
Bellow/9hXsElQAJzU_180.wav,3,Bellow
"Smash, crash/MR7Tc6upoME_30.wav",19,"Smash, crash"
Whimper/2EwO-ReXyKg_30.wav,24,Whimper
"Smash, crash/1hpFzyYEECw_30.wav",19,"Smash, crash"
Whispering/F9m4Gq2uhnU_210.wav,25,Whispering
"Male speech, man speaking/0RI_PPht6Is_30.wav",15,"Male speech, man speaking"
White noise/0awS7cf0hQc_40.wav,26,White noise
"Smash, crash/2CMz5s6kn4k_18.wav",19,"Smash, crash"
Whimper/0ev7nPWRIqI_16.wav,24,Whimper
"Male speech, man speaking/-cmfM1MiTGA_30.wav",15,"Male speech, man speaking"
Screaming/8jN5OJJLfZ4_230.wav,17,Screaming
"Male speech, man speaking/03jx_EHREPQ_270.wav",15,"Male speech, man speaking"
Clapping/4piI9cbmOCU_30.wav,6,Clapping
Whimper/7EAnDs1G640_30.wav,24,Whimper
"Female speech, woman speaking/-JdCK8tzFHU_50.wav",12,"Female speech, woman speaking"
"Dishes, pots, and pans/5HKZ_WBcrYI_30.wav",9,"Dishes, pots, and pans"
Rustle/GaDp-kiEZlE_30.wav,16,Rustle
Speech/K_cWmrwkZ1c_30.wav,21,Speech
Whimper/4BP6uaHEkdY_30.wav,24,Whimper
Whoop/KrARXB2vlxg_220.wav,27,Whoop
Whoop/3qseYMpmxKw_20.wav,27,Whoop
Children shouting/5LSdW_SYucg_40.wav,5,Children shouting
Screaming/FGmnvI-0VNw_10.wav,17,Screaming
"Female speech, woman speaking/-Gc1BiEd7ig_30.wav",12,"Female speech, woman speaking"
Whoop/EX-gB-JIbD4_30.wav,27,Whoop
